danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,duration_ms,time_signature
0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,1vSXwYeKnzsVvekSpqVabx,301587,4.0
0.83,0.858,6,-3.18,0,0.0554,0.134,1.72e-05,0.0567,0.949,119.974,7hNYvX0qAKrxtVr1jGDmvR,296500,4.0
0.6950000000000001,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,0WdbnNKO0Jt4BZACSDQh44,302935,4.0
0.796,0.978,5,-1.266,0,0.0955,0.289,0.00254,0.346,0.8,129.999,63MvWd6T6yoS7h4AJ4Hjrm,212741,4.0
0.836,0.839,4,-2.974,0,0.106,0.275,7.25e-06,0.181,0.507,103.992,5c3mUtkS8FvumKaVkcpB0H,213887,4.0
0.645,0.729,2,-4.56,1,0.0528,0.0377,0.0,0.384,0.142,146.01,1yeB8MUNeLo9Ek1UEpsyz6,319192,4.0
0.679,0.688,8,-5.522,1,0.0293,0.0773,0.0,0.704,0.424,127.951,39TJkE0AEkfWii8VB3JqSV,257089,4.0
0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,0og9wKFGgFFNQnrBe7eisG,304089,4.0
0.804,0.748,1,-14.163,0,0.0616,0.11,0.0,0.0998,0.6990000000000001,131.989,6f7zyAEUCZuvX4Zty62Z5o,341360,4.0
0.581,0.396,9,-11.34,1,0.0668,0.723,3.63e-06,0.165,0.837,86.602,5eIYbtHTZomvKPucc1oJoo,251820,4.0
0.787,0.866,6,-7.016,0,0.0436,0.0726,0.00292,0.284,0.68,101.009,4RtvAfvD8lgqqBnojwaDI8,268800,4.0
0.79,0.892,10,-4.038,0,0.0404,0.228,1.18e-06,0.206,0.896,131.991,5XsoDbDt98b0FkFLOhsJuS,280369,4.0
0.854,0.738,6,-5.388,0,0.231,0.203,0.0,0.298,0.804,129.989,0fGImK9uWSruIRhKGyjUC0,282793,4.0
0.722,0.867,0,-3.652,0,0.0904,0.121,0.0052,0.123,0.893,102.009,352wEkChkiClswqwDoM0nj,179225,4.0
0.953,0.584,11,-7.57,1,0.0518,0.543,0.0,0.0786,0.861,104.007,45P9g6kUb7itdonjjGjDdS,216999,4.0
0.839,0.869,0,-3.005,1,0.148,0.0817,0.0,0.323,0.605,125.026,5JlZLXvZBEFD9u8OoJq6Yh,243166,4.0
0.71,0.907,8,-4.274,1,0.0817,0.39,4.91e-06,0.685,0.729,131.989,5f82cj8Bkl0mTsqAZiJkp1,291841,4.0
0.742,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,4mQpBIJKBpd8lcrtZ73SP8,215076,4.0
0.783,0.789,6,-3.899,0,0.0797,0.135,0.33,0.213,0.853,128.019,4v7kKFlEDmpVToHOICsXaM,206250,4.0
0.87,0.685,10,-5.829,0,0.237,0.11,0.000299,0.119,0.204,131.986,5CaUUACiQFEf4zR5WoeIrp,180000,4.0
0.758,0.944,3,-4.901,0,0.0623,0.0308,0.103,0.0438,0.8260000000000001,126.022,6JjSoJ2laV4ZbKNb9nybvh,247897,4.0
0.765,0.727,4,-8.444,0,0.0768,0.361,0.0741,0.0983,0.0961,114.022,1DRLIUG8HFTBfJOFYaByZn,177089,4.0
0.811,0.762,7,-5.874,0,0.071,0.143,0.000141,0.0904,0.357,121.042,3kv0lHXKrW8oltTe7fYbBq,149752,4.0
0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752,0DiWol3AO6WpXZgp0goxAV,320357,4.0
0.898,0.893,1,-7.255,1,0.225,0.207,9.33e-05,0.061,0.653,129.047,4tcPIwy0UvLYjhXLrMyx89,150635,4.0
0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,2QD4C6RRHgRNRAyrfnoeAo,201000,4.0
0.639,0.769,1,-5.077,1,0.0383,0.000701,0.742,0.0553,0.177,123.983,0pIiCv0GdhtsOjCJ5Y7zHj,176492,4.0
0.8270000000000001,0.8320000000000001,0,-5.373,1,0.121,0.0378,2.5700000000000005e-05,0.157,0.737,133.01,19t0Z7qsoV6A1CGJVYRnjm,170387,4.0
0.716,0.814,6,-7.643,1,0.177,0.0482,0.0,0.0938,0.646,96.037,2TXMsGsDbTBPTqwCoKzMl7,284560,4.0
0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,4nrPB8O7Y7wsOCJdgXkthe,218289,4.0
0.825,0.807,6,-5.753,1,0.0949,0.0732,4.79e-06,0.138,0.816,103.053,7knLcYCOSaURD0d7HUULFM,218827,4.0
0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,5gflgO9EPbIBf16n5TKnQS,232020,4.0
0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,6osaMSJh9NguagEDQcZaKx,185195,4.0
0.517,0.626,0,-9.021,1,0.0375,0.0221,0.587,0.136,0.114,149.862,16aNHWdWoO9zobj4lqAoWV,134400,4.0
0.765,0.598,10,-5.829,1,0.0358,0.091,4.37e-05,0.166,0.117,136.025,4FbEljjTdoUcnY2aYsxDDh,143413,4.0
0.606,0.679,1,-6.073,1,0.0788,0.000358,0.000124,0.162,0.0283,100.071,4EwwfFCckvI9uM0nEVVDa0,57029,3.0
0.741,0.406,0,-8.143,1,0.0682,0.0271,0.00784,0.105,0.668,80.022,6HJszgJO19tAKff7X40ggp,123587,4.0
0.601,0.712,1,-9.433,1,0.0436,0.0848,0.0,0.461,0.389,114.97,7v3rmoy5jcn4h5UqwQyCM3,154000,4.0
0.6,0.971,11,-2.154,0,0.0475,0.004,0.424,0.305,0.28,145.015,7l6ydCB0LwjaDVlnAKaq9c,117857,4.0
0.76,0.498,1,-8.941,0,0.0907,0.458,0.0,0.124,0.579,139.927,4fI9NDKGs0LXj3GRdH1sCX,155500,4.0
0.443,0.617,9,-9.815,1,0.206,0.01,2.08e-06,0.12,0.193,139.728,4f4q4xqoQEx6E0IyrNLkYS,136448,4.0
0.5680000000000001,0.455,2,-11.299,0,0.174,0.869,0.000861,0.112,0.343,154.92,4Ba0UyK60lCFlaKadHvVii,224643,4.0
0.5680000000000001,0.8250000000000001,7,-5.409,0,0.0315,0.0947,7.52e-05,0.0985,0.396,143.946,6GwHYc28I8kh9PwhsGYBbw,220008,4.0
0.814,0.839,0,-7.25,1,0.247,0.0239,0.121,0.405,0.453,145.007,0S001mAQoYNpTyVRu8BmMp,196852,4.0
0.641,0.585,2,-6.836,1,0.0317,0.00276,0.000738,0.642,0.697,137.033,2JqkpMe2eJToJNHEqkJeCu,96350,4.0
0.76,0.413,0,-8.395,1,0.0307,0.326,0.745,0.0601,0.733,96.999,1ShRHPAiiIrh0arZbSFmx1,253213,4.0
0.71,0.82,3,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005,3ObPkJQAgjAhTwYvDhPrAW,209105,4.0
0.333,0.79,9,-4.334,0,0.0492,0.0357,3.08e-06,0.704,0.218,139.437,47kEJq44ZBrRBD4gvdCu0v,240000,4.0
0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4EWCNWgDS8707fNSZ1oaA5,211000,4.0
0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,0k1WUmIRnG3xU6fvvDVfRG,257605,4.0
0.74,0.835,10,-3.425,0,0.0839,0.0139,0.0,0.857,0.535,123.024,5WrEilrRI5cIW0DxMvQYPZ,251293,4.0
0.73,0.645,2,-6.506,0,0.348,0.587,0.0,0.0937,0.772,128.519,0z3YYobsavHguLTgqg5GC1,176931,4.0
0.645,0.711,9,-7.481,1,0.0353,0.00356,0.0253,0.156,0.557,135.026,7dmcTMq4saNeKIBmG3m6Tq,201656,4.0
0.583,0.7030000000000001,7,-7.233,0,0.0837,0.0211,1.6099999999999998e-06,0.535,0.65,94.011,3nRhH5u3TE6HtvBH6mNwzY,106102,4.0
0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,3a6PN6BRB8PP3ms48s7kU1,283573,4.0
0.602,0.601,9,-8.521,1,0.0411,0.0367,0.00459,0.312,0.858,122.013,5EV4bGHxVN0kHpcAFvgnTt,198000,4.0
0.631,0.5660000000000001,8,-8.75,0,0.0304,0.022,3.89e-05,0.129,0.466,130.027,2ZKdnvjEKL1R6bjIc0c3Td,162744,4.0
0.757,0.393,5,-7.942,1,0.212,0.788,0.000986,0.0501,0.715,77.985,37HhnXqIRFSSJXWsysl6B7,181623,4.0
0.804,0.593,1,-10.459,1,0.045,0.171,0.063,0.115,0.473,114.04,3InNdtWYQV1Wx81qST5rU1,147368,4.0
0.799,0.837,11,-5.681,0,0.47,0.027,0.0,0.109,0.531,117.19,3JhpAudiaS7sjVGnL09fx2,199498,4.0
0.752,0.618,6,-10.251,0,0.0906,0.101,0.881,0.192,0.459,141.023,6yaYV3wo595zZWFwhC8s5T,122632,4.0
0.737,0.629,7,-6.331,1,0.287,0.0662,1.29e-05,0.513,0.581,94.997,5W2s4S60GoNsUthU51aUb8,220040,4.0
0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015,0CpfO9VNiW0OGIaZO6zO3n,123821,4.0
0.719,0.818,11,-4.674,0,0.0424,0.167,0.000107,0.0362,0.761,148.008,22PnPdB20lq7wElHkk17oP,172953,4.0
0.64,0.769,1,-5.6530000000000005,1,0.0326,0.0623,0.00654,0.089,0.453,156.033,69SvqsvWaLgztW7fGVKRZs,129231,4.0
0.852,0.988,1,-6.007,0,0.0588,0.00951,0.302,0.0629,0.67,128.013,6t4VHEcJ7Kek9pgGHlDp6R,181875,4.0
0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,5ZduaRci3iNUiDfJbBfAaf,102861,4.0
0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,2cSdAkzAf2T4j4aLvx4LLz,111074,4.0
0.847,0.724,2,-7.668,1,0.047,0.00355,0.00339,0.0731,0.326,126.983,4zlbKky2yA657Sk5rekZoR,319964,4.0
0.745,0.85,6,-3.903,0,0.075,0.000285,0.0392,0.118,0.54,138.03,6tifCCTIVBLC2TmTquYG7G,188261,4.0
0.767,0.83,7,-8.78,1,0.206,0.209,0.836,0.0582,0.187,75.023,3AjSfp5FDvwtMU9XBsbS8j,139300,4.0
0.701,0.9,8,-3.924,1,0.0476,0.00254,0.557,0.176,0.344,126.987,5Ly2w3jKYFvHbOv6Jf4HNM,200787,4.0
0.545,0.885,4,-7.046,0,0.069,0.0699,0.00876,0.295,0.871,170.001,7cMBZ7xDUb25N1We6DyoPk,176053,4.0
0.615,0.724,5,-8.583,1,0.0306,0.298,0.459,0.211,0.45,97.725,6keyBQK6pA0OApRfM1f0dp,198547,4.0
0.597,0.6970000000000001,5,-12.678,0,0.0329,0.522,0.716,0.2,0.198,132.555,545N3VnU7ZSBEUtdRGSUS9,181453,4.0
0.71,0.661,1,-7.904,1,0.0461,0.65,6.53e-06,0.0947,0.654,135.005,6tQQYvGkmpjWLVmJKc0Rpr,213205,4.0
0.711,0.747,0,-6.335,1,0.0523,0.459,0.0,0.0957,0.852,136.0,1Fhb9iJPufNMZSwupsXiRe,166023,4.0
0.669,0.762,5,-12.308,0,0.0364,0.0663,0.842,0.151,0.876,139.974,6Qvwt9H76n1FfWyw5aT6JJ,76286,4.0
0.783,0.724,10,-7.258,0,0.0776,0.0866,0.0105,0.107,0.741,134.044,6SjxVgMjH3b3AI4wVviZfi,165773,4.0
0.742,0.5,0,-8.471,0,0.0669,0.00635,0.689,0.149,0.51,117.022,57VfoS1TXAp5Mx7l12MDNa,98462,4.0
0.451,0.97,0,-4.858,1,0.0605,0.000372,0.105,0.222,0.532,113.39,1upVvXlWQUwAPuLN3oh8lk,158293,4.0
0.78,0.738,0,-3.611,0,0.0812,0.37,0.0,0.0849,0.539,120.547,0NFCFdJxEGCGO6EGkFCGgF,227080,4.0
0.685,0.717,7,-4.831,1,0.0499,0.0277,0.0952,0.298,0.485,175.014,6aE1kHca8lxdIDMgZwAwfJ,119314,4.0
0.713,0.59,7,-4.015,1,0.0535,0.0508,1.67e-05,0.114,0.745,120.955,7z4a9JihC3kZh8Hdt0tqOR,130027,4.0
0.595,0.427,5,-6.764,0,0.054,0.18,1.32e-05,0.121,0.0994,120.085,787rCZF9i4L1cXGMkdyIk4,220133,4.0
0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,7ycWLEP1GsNjVvcjawXz3z,205040,4.0
0.642,0.784,9,-5.098,0,0.121,0.429,0.000166,0.225,0.518,79.969,49oKnEjgRSs3DMXScEU2G1,194521,4.0
0.462,0.848,7,-4.386,1,0.243,0.0976,0.0,0.124,0.378,139.832,3Z6RaTSHc5PrpQL3DcvGW4,180067,4.0
0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839,78JKJfKsqgeBDBF58gv1SF,197132,4.0
0.793,0.412,2,-9.305,1,0.364,0.443,7.43e-05,0.219,0.307,135.937,1AqemxWsT0iGg5Lvkm16Bt,192973,4.0
0.848,0.663,8,-5.606,0,0.245,0.523,0.0,0.108,0.333,133.993,6kl1qtQXQsFiIWRBK24Cfp,255413,4.0
0.901,0.529,8,-7.94,1,0.413,0.0679,0.0,0.536,0.343,144.941,3ZYwSDF9knZI0RVlKR4PHC,183809,4.0
0.759,0.812,8,-4.257,1,0.251,0.251,0.0,0.348,0.229,139.911,2mbAFKj9gePjW91G1WH3sp,135880,4.0
0.635,0.777,1,-6.018,1,0.231,0.181,0.0,0.357,0.177,128.09,0RyA3o15NOLJYtm9NlDu5c,218947,4.0
0.111,0.843,2,-4.645,1,0.0613,4.02e-06,0.409,0.136,0.149,190.747,42gzADgUU7e2yu5Qn8WfeC,124173,3.0
0.732,0.772,2,-6.142,0,0.267,0.194,1.54e-06,0.242,0.493,123.009,5VnpYqIzm02X9gOhVElQo3,230920,4.0
0.74,0.872,11,-6.272,0,0.118,0.0622,0.0004179999999999,0.152,0.789,145.01,5yFN02Cfksk2iADPofGNIy,182069,1.0
0.715,0.633,2,-6.869,1,0.0804,0.553,4.45e-06,0.0905,0.319,105.945,5UGAXwbA17bUC0K9uquGY2,126850,5.0
0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,5tEaVciE2GnR28aN6W9cLS,209577,4.0
0.513,0.5630000000000001,1,-8.689,1,0.0338,0.0701,1.62e-06,0.0956,0.217,160.051,21yCOhgaDMc0KEtxhZHTbI,178600,4.0
0.641,0.917,1,-9.749,1,0.0347,0.202,0.84,0.17,0.14,113.401,22MPIMPsoi0vd46wsbpzfE,152381,4.0
0.458,0.6970000000000001,1,-5.02,1,0.325,0.0185,0.0,0.784,0.495,172.584,5x8NgG7Ya18m9wafOvvWYk,174863,4.0
0.598,0.252,2,-15.086,1,0.0647,0.193,0.138,0.0992,0.0352,120.06,4S7YHmlWwfwArgd8LfSPud,238307,4.0
0.594,0.37,11,-11.674,0,0.404,0.832,0.0,0.108,0.309,135.391,2MF4HtZHBoUliOi9nOAbS0,262360,4.0
0.539,0.638,7,-6.049,1,0.136,0.00676,0.0,0.123,0.222,179.822,0smgkpVia3VCXgY4qhVJvp,213333,4.0
0.793,0.304,0,-12.191,0,0.0442,0.715,0.181,0.114,0.72,99.773,4BD3sl4HjTAzWGVIP8LLm4,74725,4.0
0.495,0.794,2,-6.712,1,0.0303,0.346,0.45,0.117,0.193,120.179,2VL573wd9nlqXYHaQoFXfV,279307,4.0
0.454,0.673,0,-13.425,1,0.0265,0.589,0.238,0.252,0.827,163.954,7vPHiwgCOAjSBRjAirbMvS,189040,3.0
0.263,0.796,5,-7.29,0,0.044,0.823,0.523,0.102,0.256,87.014,4sIFi8LpJWPvI5xviWFyA6,261850,4.0
0.696,0.635,1,-5.854,1,0.0706,0.0854,1.15e-05,0.107,0.397,147.901,1CsLmXktvD3Cj04dPCtJNI,263720,4.0
0.58,0.47,3,-11.923,1,0.0337,0.863,0.934,0.11,0.43,111.459,40MYrR5GY6f0ghFOnJJC9v,125933,4.0
0.623,0.646,7,-11.921,1,0.0533,0.413,0.794,0.118,0.965,82.013,5yeGSsoKFW1cq5WWnDY9oJ,46904,4.0
0.531,0.619,1,-7.285,1,0.074,0.00368,1.87e-05,0.0912,0.566,149.007,4chSRXrdadYm2ujaCyP3Cf,185560,4.0
0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,1158ckiB5S4cpsdYHDB9IF,214760,4.0
0.322,0.555,11,-8.725999999999999,0,0.129,0.208,0.00437,0.325,0.397,96.019,3GXSywNvYLAVUCtjMHkKDh,132147,3.0
0.643,0.573,4,-7.034,1,0.0709,0.41,0.00017,0.0695,0.47,165.192,694vvR5o19xHPhhJ5QdLN7,259747,4.0
0.4,0.245,11,-10.227,1,0.0344,0.906,0.00131,0.119,0.21,136.553,42Q00bTTgyQhPE2FVWaoJE,210447,3.0
0.76,0.574,1,-8.57,1,0.126,0.0155,2.02e-05,0.199,0.137,134.981,5QqyRUZeBE04yJxsD1OC0I,260672,4.0
0.287,0.43,5,-10.014,0,0.033,0.269,0.000579,0.32,0.109,93.984,3sYDVtqO35oRSOIMx7dOqR,295093,4.0
0.753,0.809,2,-3.864,1,0.151,0.0607,7.010000000000001e-05,0.353,0.8260000000000001,154.097,769sRxyCa83th6Tc5KJFvc,124680,4.0
0.697,0.848,10,-4.953,0,0.249,0.225,4.61e-05,0.493,0.733,81.956,31G9RaSaDOI2NWcpnIp734,192067,4.0
0.43,0.522,1,-10.372,1,0.0768,0.117,0.31,0.952,0.087,113.807,2WxzLbJfPA2vJGxQiKd7Jq,218547,4.0
0.684,0.809,5,-5.271,0,0.0409,0.0492,1.85e-05,0.129,0.886,126.66,2hkGd89f1mtUp19libeWmR,171425,4.0
0.683,0.581,7,-5.436,0,0.106,0.00686,3.75e-06,0.127,0.602,72.002,6niTZUv7lTqxg5WT0EMKX3,149583,4.0
0.649,0.667,1,-7.799,0,0.123,0.0941,0.0,0.121,0.826,141.967,1dbar1XukTbn7FQzQTqDQK,202817,4.0
0.886,0.588,0,-8.56,1,0.0542,0.647,0.000176,0.24,0.702,122.436,2hv4IKmCUHhzZzyMHT0ebu,142012,4.0
0.5730000000000001,0.66,11,-8.304,0,0.0609,0.173,0.149,0.111,0.461,172.072,26AmP3ukYC4Zs9lSGlh55I,200653,4.0
0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998,7zTTDkkLkJ2iHAqq1daDCr,226006,4.0
0.349,0.774,11,-8.08,1,0.14,0.583,0.114,0.422,0.161,127.9,0KF9n8XeYmrlonaGnL8Krd,307701,4.0
0.7000000000000001,0.6960000000000001,7,-5.356,1,0.0525,0.262,0.0,0.107,0.293,124.825,66UcQu5LBo2A7AC0A5r0lI,194867,4.0
0.78,0.41,5,-8.164,1,0.0451,0.0185,0.0,0.153,0.0585,121.919,2Adxpr1j5lSihOCsmIfflJ,215240,4.0
0.632,0.699,0,-6.432,0,0.0658,0.128,0.000242,0.359,0.63,154.993,2RWlRSi9TthgUka2yrLnrD,274200,4.0
0.657,0.668,2,-6.208,1,0.136,0.0273,0.0,0.32,0.227,162.997,1s9DTymg5UQrdorZf43JQm,206333,4.0
0.426,0.645,5,-7.373,0,0.398,0.266,0.0,0.254,0.523,94.984,1ZNOwjcEAqka5feaa5dEko,175303,4.0
0.59,0.688,2,-6.512,1,0.0467,0.000171,0.0,0.134,0.155,77.999,3YBU7JlsPHIXhEuc7OXrIT,148761,4.0
0.66,0.488,6,-8.188,1,0.025,0.172,0.0,0.065,0.543,100.024,4XQnhcwRPRmGG4E6PakLMb,195573,4.0
0.571,0.568,1,-3.827,0,0.0703,0.218,0.0021,0.512,0.109,86.986,3DK6m7It6Pw857FcQftMds,547733,4.0
0.647,0.387,8,-7.173,1,0.25,0.925,0.0288,0.104,0.397,120.039,0cJTBlSiodwtdA5vdIbHhB,193672,5.0
0.645,0.58,5,-9.527,0,0.0406,0.22,0.0,0.0878,0.163,101.733,0GROiXm03OrMC5ltXLhGIu,459660,4.0
0.759,0.849,2,-4.234,1,0.335,0.0483,0.0,0.121,0.681,140.001,2rzBvHM9h36Tpdj7Jdajka,212640,4.0
0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0.0,0.269,0.596,146.995,751srcHf5tUqcEa9pRCQwP,191823,4.0
0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,2LtCEKs68u3RpNh4wybCF8,197333,4.0
0.492,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,3stWWPN41byqp8loPdy92u,199414,4.0
0.326,0.278,9,-12.489,1,0.0305,0.535,0.328,0.168,0.266,148.896,7Jq4cV3F5puQfUAxL4sHL8,265749,3.0
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,4iG2gAwKXsOcijVaVXzRPW,261000,3.0
0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,1YLJVmuzeM2YSUkCCaTNUB,251840,4.0
0.501,0.8130000000000001,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,7cdnq45E9aP2XDStHg5vd7,138707,4.0
0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,70LcF31zb1H0PyJoS1Sx1r,238640,4.0
0.63,0.418,7,-7.111,0,0.0254,0.483,0.15,0.111,0.345,140.037,6F5mZpEEjhsAW8UEqbIpz1,199515,4.0
0.55,0.803,2,-3.608,1,0.0347,0.000561,0.000523,0.0266,0.877,130.015,1NaDK3atogQEn9glK5fYuy,164691,4.0
0.237,0.11,8,-15.721,1,0.0358,0.955,0.557,0.138,0.0632,114.436,0uOeAmfdyaekD2RIGwCDwq,172936,4.0
0.8,0.545,1,-7.002,0,0.127,0.00369,0.000461,0.0445,0.294,119.954,0zo4aX57COch7Wh3NRImTM,269840,4.0
0.774,0.577,2,-12.132,1,0.107,0.037,0.627,0.122,0.148,100.003,00zk0uua6s2ifh0Nc3ppfW,211253,4.0
0.798,0.7030000000000001,11,-6.63,1,0.134,0.605,3.16e-05,0.153,0.517,87.98,5adW1n6jrFcc4sRAtFeQVX,179500,4.0
0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,4Se3fXoHJkcraQzJXo2IYn,160052,4.0
0.504,0.383,1,-6.909,1,0.44,0.115,0.0,0.127,0.141,93.43,2eJBpNlTTPatjec4SDQvuo,206878,5.0
0.771,0.594,1,-8.991,0,0.193,0.00482,6.88e-06,0.111,0.119,149.106,37nYSBS0MfRCm913QwCCYo,154787,4.0
0.474,0.805,1,-5.997,1,0.332,0.0715,0.0,0.147,0.109,131.001,1a019wP7IdYLexwbmfZPm3,176125,4.0
0.568,0.768,5,-5.93,0,0.0358,0.151,0.0,0.106,0.362,118.865,2TKwo7J4oyyiYZvck7ky3R,140832,4.0
0.629,0.741,6,-5.196,0,0.0404,0.0496,0.0,0.113,0.255,139.944,5ogwXhiC0EbCGn0eiEPLp6,109714,4.0
0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,1EryAkZ0VHstC6haIxVBiE,241533,4.0
0.305,0.668,1,-9.404,1,0.222,0.271,3.8e-05,0.369,0.128,163.314,0qp8MuZNKelOGTK2HPlXBA,183120,5.0
0.41,0.892,11,-4.289,1,0.124,0.0467,0.0,0.246,0.451,99.016,6baeAT0jVAxvnLn8rIN50X,184307,4.0
0.445,0.8300000000000001,9,-2.781,1,0.0314,0.732,2.4700000000000004e-05,0.158,0.6960000000000001,143.898,543Dp0pgh0YPzh11EEkqmp,253376,4.0
0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,7o2AeQZzfCERsRmOM86EcB,293752,4.0
0.599,0.537,10,-9.675,0,0.0436,0.00134,0.221,0.775,0.199,80.49,7tlu2KkAfOaCZMpDEQ8Npy,158067,4.0
0.401,0.132,0,-15.569,1,0.0355,0.938,0.102,0.1,0.0381,136.142,07XaOyTS5hyaWiUK1Bc3bR,283464,4.0
0.552,0.715,2,-9.291,1,0.0524,0.0286,0.7020000000000001,0.0669,0.858,113.861,4sys6H7gj0kgsa2bUx0IeW,69565,4.0
0.611,0.928,2,-4.543,1,0.0408,0.000945,0.0171,0.0667,0.835,127.998,0P4OHmZ7t092na79ElH7F5,195067,4.0
0.619,0.455,8,-4.93,0,0.0481,0.000357,0.0707,0.11,0.441,144.118,2vyAxGW8KhJV1C4rGRCwco,66804,4.0
0.708,0.466,8,-10.236,1,0.0441,0.115,0.000196,0.0517,0.73,150.081,0NTxPkoyndrAN07DYS2ouO,182376,4.0
0.673,0.571,1,-7.631,1,0.0488,0.0737,0.0,0.117,0.042,141.957,1V0jEAE4UreyX8KYxGLnLP,148808,4.0
0.6980000000000001,0.841,9,-4.891,1,0.165,0.598,0.00808,0.0858,0.784,170.934,4Yul0QHDFy2uV5cupAzFqj,155787,4.0
0.449,0.631,7,-9.019,1,0.07,0.0732,9.27e-06,0.482,0.331,139.017,2TmqHjg7uhizGndzXQdFuf,127792,4.0
0.517,0.632,0,-8.207,1,0.0365,0.0188,0.268,0.14,0.13,149.911,7hvwgwbZCCGZaNRQSf8bin,134693,4.0
0.696,0.708,9,-4.737,1,0.0438,0.000113,0.0,0.444,0.287,142.026,3QHGfxhjexLaMKGHXagfRs,168161,4.0
0.816,0.252,1,-12.593,0,0.454,0.5,2.26e-06,0.102,0.256,74.981,6TJaoJX8VhptZ0DkcsjWaR,124800,4.0
0.772,0.605,0,-4.223,0,0.0579,0.174,0.0,0.329,0.425,128.162,30sc425JEvj3tgmGAKORea,126043,4.0
0.726,0.705,1,-5.982,1,0.0501,0.0912,2.490000000000001e-05,0.239,0.791,145.012,55CayibAnUWXdUwy2J68yB,134653,4.0
0.838,0.615,2,-7.876,0,0.214,0.503,0.0,0.31,0.363,125.039,2wXgZB0bW64cdPiqZttfFG,130007,4.0
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,0dSIrRkA4PadGll16TgbnV,191252,4.0
0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043,37CoOXIsgF3NzbK1zHZetk,186067,4.0
0.715,0.597,0,-8.939,1,0.0749,0.012,0.00273,0.0925,0.186,114.98,5X4R93Qcw54yp9Utwy7Mlr,308547,4.0
0.795,0.584,8,-5.758,0,0.0396,0.172,2.9900000000000005e-05,0.103,0.785,127.05,0ZpHuEhi1CvOJgrqOSy8mv,146274,4.0
0.778,0.642,10,-6.435,1,0.137,0.149,0.0,0.106,0.786,133.04,6nef0wHkelfKqNVHAtzJbR,189329,4.0
0.607,0.599,5,-6.481,0,0.0558,0.534,0.0,0.111,0.192,82.013,06nKF46jG8p1zwyP4ziAyG,141878,4.0
0.919,0.535,5,-5.944,0,0.093,0.0483,0.0,0.102,0.197,117.957,0PDwNx6GrHc5sRVy6Hc7GP,146427,4.0
0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,4k6Uh1HXdhtusDW5y8Gbvy,232067,4.0
0.446,0.593,11,-7.748,1,0.0598,0.0365,0.847,0.0988,0.0705,123.941,7GKiBHjFfvPRNqqOuRYqLB,259213,4.0
0.449,0.89,9,-3.823,0,0.0468,0.000147,0.0198,0.101,0.276,136.069,52zzYSu7RUsSFn8cZlVjWp,207106,4.0
0.861,0.346,8,-12.033,0,0.0702,0.0161,0.127,0.104,0.579,115.264,6dET51TwAJPrKV5wmA5Vhr,201640,4.0
